Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG
1,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
1,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
1,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
1,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
1,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
1,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
1,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
1,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
1,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
1,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
1,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
1,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
2,1,X-a0-b0:X-a0-b0,6520,0,0,6520,0,0,255027,247800
2,1,X-a0-b0:Y-a0-b0,0,0,0,0,7108,0,253904,247800
2,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
2,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
2,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
2,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
2,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
2,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
2,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
2,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
2,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
2,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
2,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
2,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
2,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
2,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
2,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
2,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
3,1,X-a0-b0:X-a0-b0,5637,0,0,5637,0,0,324244,179300
3,1,X-a0-b0:Y-a0-b0,0,0,0,0,6309,0,323254,179300
3,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
3,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
3,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
3,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
3,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
3,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
3,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
3,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
3,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
3,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
3,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
3,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
3,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
3,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
3,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
3,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
4,1,X-a0-b0:X-a0-b0,4796,0,0,4796,0,0,386830,170900
4,1,X-a0-b0:Y-a0-b0,0,0,0,0,5613,0,386182,170900
4,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
4,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
4,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
4,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
4,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
4,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
4,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
4,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
4,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
4,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
4,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
4,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
4,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
4,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
4,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
4,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
5,1,X-a0-b0:X-a0-b0,4114,0,0,4114,0,0,443334,160900
5,1,X-a0-b0:Y-a0-b0,0,0,0,0,4955,0,443352,160900
5,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
5,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
5,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
5,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
5,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
5,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
5,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
5,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
5,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
5,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
5,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
5,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
5,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
5,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
5,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
5,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
6,1,X-a0-b0:X-a0-b0,3528,0,0,3528,0,0,495192,112300
6,1,X-a0-b0:Y-a0-b0,0,0,0,0,4345,0,495520,112300
6,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
6,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
6,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
6,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
6,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
6,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
6,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
6,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
6,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
6,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
6,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
6,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
6,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
6,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
6,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
6,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
7,1,X-a0-b0:X-a0-b0,2975,0,0,2975,0,0,542707,106800
7,1,X-a0-b0:Y-a0-b0,0,0,0,0,3803,0,543097,106800
7,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
7,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
7,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
7,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
7,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
7,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
7,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
7,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
7,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
7,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
7,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
7,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
7,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
7,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
7,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
7,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
8,1,X-a0-b0:X-a0-b0,2474,0,0,2474,0,0,586066,100200
8,1,X-a0-b0:Y-a0-b0,0,0,0,0,3284,0,586589,100200
8,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
8,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
8,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
8,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
8,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
8,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
8,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
8,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
8,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
8,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
8,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
8,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
8,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
8,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
8,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
8,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
9,1,X-a0-b0:X-a0-b0,2068,0,0,2068,0,0,625863,63000
9,1,X-a0-b0:Y-a0-b0,0,0,0,0,2864,0,626348,63000
9,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
9,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
9,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
9,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
9,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
9,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
9,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
9,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
9,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
9,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
9,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
9,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
9,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
9,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
9,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
9,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
10,1,X-a0-b0:X-a0-b0,1751,0,0,1751,0,0,628909,61900
10,1,X-a0-b0:Y-a0-b0,0,0,0,0,2465,0,629685,61900
10,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
10,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
10,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
10,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
10,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
10,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
10,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
10,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
10,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
10,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
10,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
10,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
10,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
10,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
10,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
10,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
11,1,X-a0-b0:X-a0-b0,1410,0,0,1410,0,0,631093,61000
11,1,X-a0-b0:Y-a0-b0,0,0,0,0,2089,0,631979,61000
11,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
11,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
11,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
11,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
11,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
11,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
11,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
11,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
11,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
11,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
11,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
11,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
11,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
11,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
11,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
11,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
12,1,X-a0-b0:X-a0-b0,1191,0,0,1191,0,0,632460,33500
12,1,X-a0-b0:Y-a0-b0,0,0,0,0,1782,0,632855,33500
12,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
12,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
12,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
12,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
12,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
12,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
12,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
12,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
12,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
12,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
12,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
12,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
12,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
12,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
12,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
12,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
13,1,X-a0-b0:X-a0-b0,990,0,0,990,0,0,605804,36000
13,1,X-a0-b0:Y-a0-b0,0,0,0,0,1499,0,606514,36000
13,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
13,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
13,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
13,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
13,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
13,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
13,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
13,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
13,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
13,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
13,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
13,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
13,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
13,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
13,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
13,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
14,1,X-a0-b0:X-a0-b0,788,0,0,788,0,0,584620,35300
14,1,X-a0-b0:Y-a0-b0,0,0,0,0,1259,0,584471,35300
14,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
14,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
14,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
14,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
14,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
14,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
14,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
14,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
14,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
14,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
14,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
14,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
14,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
14,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
14,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
14,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
15,1,X-a0-b0:X-a0-b0,640,0,0,640,0,0,564426,18000
15,1,X-a0-b0:Y-a0-b0,0,0,0,0,1055,0,564078,18000
15,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
15,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
15,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
15,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
15,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
15,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
15,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
15,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
15,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
15,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
15,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
15,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
15,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
15,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
15,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
15,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
16,1,X-a0-b0:X-a0-b0,495,0,0,495,0,0,528831,17800
16,1,X-a0-b0:Y-a0-b0,0,0,0,0,878,0,528059,17800
16,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
16,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
16,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
16,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
16,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
16,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
16,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
16,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
16,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
16,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
16,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
16,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
16,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
16,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
16,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
16,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
17,1,X-a0-b0:X-a0-b0,415,0,0,415,0,0,496352,16400
17,1,X-a0-b0:Y-a0-b0,0,0,0,0,711,0,495501,16400
17,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
17,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
17,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
17,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
17,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
17,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
17,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
17,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
17,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
17,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
17,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
17,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
17,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
17,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
17,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
17,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
18,1,X-a0-b0:X-a0-b0,326,0,0,326,0,34662,430844,10000
18,1,X-a0-b0:Y-a0-b0,0,0,0,0,582,34869,429923,10000
18,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
18,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
18,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
18,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
18,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
18,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
18,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
18,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
18,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
18,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
18,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
18,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
18,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
18,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
18,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
18,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
19,1,X-a0-b0:X-a0-b0,247,0,0,247,0,46697,384639,8700
19,1,X-a0-b0:Y-a0-b0,0,0,0,0,479,46498,384403,8700
19,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
19,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
19,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
19,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
19,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
19,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
19,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
19,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
19,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
19,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
19,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
19,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
19,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
19,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
19,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
19,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
20,1,X-a0-b0:X-a0-b0,192,0,0,192,0,59273,339847,7600
20,1,X-a0-b0:Y-a0-b0,0,0,0,0,383,59076,339512,7600
20,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
20,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
20,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
20,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
20,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
20,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
20,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
20,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
20,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
20,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
20,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
20,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
20,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
20,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
20,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
20,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
21,1,X-a0-b0:X-a0-b0,143,0,0,143,0,70841,298063,5300
21,1,X-a0-b0:Y-a0-b0,0,0,0,0,307,70206,297950,5300
21,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
21,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
21,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
21,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
21,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
21,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
21,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
21,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
21,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
21,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
21,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
21,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
21,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
21,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
21,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
21,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
22,1,X-a0-b0:X-a0-b0,23493,0,0,23493,0,57933,258029,3800
22,1,X-a0-b0:Y-a0-b0,0,0,0,0,23596,57498,257809,3800
22,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
22,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
22,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
